group,item
22403,3961
22403,6074
22403,220
22403,285
22405,102
22406,3555
22406,538
22406,1819
22406,7564
22406,10094
22406,543
22407,102
22408,102
22409,102
22410,102
22412,285
22412,10190
22413,102
22414,102
22416,102
22417,102
22418,790
22418,631
22420,102
22422,102
22423,102
22424,2825
22424,10195
22424,10745
22426,102
22427,3463
22427,393
22427,202
22427,5962
22427,717
22427,1742
22427,3088
22427,6483
22427,7507
22427,10197
22427,10195
22427,1880
22427,3354
22427,6490
22427,284
22427,11099
22427,1697
22427,1633
22427,1634
22427,2404
22427,4519
22427,1321
22427,7145
22427,10862
22427,822
22427,5432
22428,4295
22428,136
22428,5642
22428,3916
22428,11021
22428,4750
22428,272
22428,3732
22428,10198
22428,613
22428,678
22428,1193
22428,2025
22428,8428
22428,2798
22428,1584
22428,5746
22428,3509
22428,8502
22428,760
22428,7870
22429,96
22429,176
22429,11682
22429,3508
22429,10199
22429,8362
22430,483
22431,483
22433,483
22434,10200
22434,6529
22434,1635
22434,10379
22436,483
22437,483
22439,640
22439,10202
22439,408
22440,10203
22440,6910
22441,6402
22441,10204
22442,483
22443,2340
22443,9157
22443,6919
22443,7340
22443,5775
22443,2832
22443,1680
22443,9331
22443,5850
22443,3515
22443,9948
22443,8157
22443,2461
22444,483
22445,483
22446,483
22447,483
22448,2825
22448,538
22448,1726
22448,10207
22450,10208
22450,8404
22451,483
22452,448
22452,10209
22452,4482
22452,593
22452,3238
22452,2825
22452,2811
22453,483
22454,483
22456,483
22457,10978
22457,10211
22458,483
22461,483
22462,483
22463,948
22463,10214
22463,1894
22463,1082
22463,6667
22463,6734
22464,483
22465,483
22467,4102
22467,183
22467,2170
22467,2108
22467,2798
22471,483
22472,483
22473,483
22474,483
22475,408
22475,3846
22475,3176
22475,10219
22475,1580
22475,10285
22475,7283
22475,3960
22476,76
22476,7244
22476,6028
22476,1044
22476,1493
22476,4120
22476,665
22476,1183
22476,8929
22476,1188
22476,10220
22476,3313
22476,5874
22476,1266
22476,760
22476,3199
22477,136
22477,2825
22477,841
22477,9033
22477,10702
22477,5781
22477,8157
22477,224
22477,10853
22477,1510
22477,2217
22477,10221
22477,302
22477,2030
22477,6577
22477,5874
22477,3827
22477,10676
22477,183
22477,1208
22478,2817
22478,9730
22478,6402
22478,3842
22478,4359
22478,1035
22478,5133
22478,2832
22478,11794
22478,4372
22478,6421
22478,2838
22478,10009
22478,11546
22478,285
22478,543
22478,4640
22478,1580
22478,46
22478,10548
22478,7478
22478,2871
22478,57
22478,2873
22478,1850
22478,831
22478,2626
22478,835
22478,4677
22478,10823
22478,327
22478,4425
22478,2125
22478,6991
22478,2129
22478,851
22478,10837
22478,7511
22478,1880
22478,8286
22478,1119
22478,3681
22478,4198
22478,7016
22478,3945
22478,8041
22478,10861
22478,10862
22478,8304
22478,2928
22478,370
22478,2418
22478,1141
22478,11127
22478,3704
22478,8567
22478,2170
22478,10107
22478,6529
22478,7047
22478,3463
22478,10378
22478,1167
22478,3732
22478,10901
22478,9108
22478,10134
22478,408
22478,668
22478,7325
22478,1182
22478,1697
22478,8099
22478,1707
22478,7340
22478,6830
22478,9649
22478,182
22478,5302
22478,439
22478,8122
22478,4542
22478,6848
22478,7621
22478,455
22478,1991
22478,714
22478,715
22478,716
22478,717
22478,718
22478,5842
22478,4819
22478,218
22478,219
22478,482
22478,9448
22478,2281
22478,2026
22478,747
22478,10222
22478,8687
22478,10226
22478,244
22478,9204
22478,2297
22478,2813
22478,2815
22479,890
22479,10107
22479,10223
22480,1557
22482,1557
22483,1557
22485,1557
22488,1557
22489,1557
22490,1557
22491,11014
22491,7942
22491,6421
22491,8215
22491,7706
22491,8219
22491,5660
22491,543
22491,1058
22491,4898
22491,2340
22491,4140
22491,1580
22491,2862
22491,4144
22491,305
22491,308
22491,10549
22491,1082
22491,2111
22491,576
22491,6975
22491,831
22491,1346
22491,8516
22491,2373
22491,1606
22491,6987
22491,2636
22491,7499
22491,3663
22491,10066
22491,1875
22491,4183
22491,8795
22491,4198
22491,10861
22491,5486
22491,6767
22491,6768
22491,7023
22491,2928
22491,3700
22491,8567
22491,3704
22491,11128
22491,2170
22491,10107
22491,1916
22491,4603
22491,7551
22491,4736
22491,7297
22491,3202
22491,3201
22491,4480
22491,3461
22491,9357
22491,11149
22491,408
22491,8090
22491,7325
22491,6302
22491,670
22491,2207
22491,4771
22491,1703
22491,1705
22491,1706
22491,10923
22491,1707
22491,2991
22491,688
22491,6840
22491,1724
22491,189
22491,190
22491,5823
22491,4800
22491,2493
22491,9665
22491,1731
22491,9923
22491,451
22491,10180
22491,455
22491,5835
22491,2513
22491,5331
22491,4819
22491,8660
22491,218
22491,476
22491,2784
22491,8672
22491,8161
22491,4836
22491,2020
22491,2021
22491,2791
22491,6632
22491,1769
22491,2025
22491,7658
22491,1515
22491,1516
22491,1518
22491,495
22491,2031
22491,8433
22491,4078
22491,1008
22491,10228
22491,1011
22491,5620
22491,507
22491,1019
22492,9584
22493,9584
22494,9584
22495,9584
22496,1188
22496,6263
22497,9584
22498,593
22498,10609
22498,1799
22498,6263
22498,9068
22498,10780
22498,1726
22500,9584
22501,10232
22501,10898
22501,1635
22501,1557
22502,9584
22503,2170
22503,3527
22503,6127
22503,568
22503,5337
22503,10234
22503,2108
22503,11391
22504,9584
22505,9584
22506,9584
22507,10238
22507,10107
22507,805
22507,7478
22508,593
22508,10239
22509,9584
22510,9584
22515,1224
22515,3482
22516,9584
22519,9584
22522,9584
22524,9584
22525,10241
22525,2180
22526,9584
22528,9584
22529,9584
22530,9584
22531,9584
22532,10244
22532,1605
22532,43
22532,688
22532,593
22532,3127
22532,11127
22532,6206
22532,183
22532,6652
22532,8157
22532,5598
22533,3202
22533,10245
22533,2182
22533,2309
22533,3335
22533,8722
22533,6548
22533,152
22533,408
22533,8988
22533,5789
22533,670
22533,674
22533,3238
22533,688
22533,2227
22533,11062
22533,7609
22533,830
22533,191
22533,831
22533,451
22533,8394
22533,8161
22533,613
22533,9193
22533,2025
22533,8428
22533,2798
22533,626
22533,3701
22533,1789
22533,1151
22534,10245
22534,3335
22540,10921
22541,10921
22552,10921
22556,10921
22557,6566
22557,10246
22558,1968
22558,10246
22559,10921
22560,10921
22562,10921
22563,10921
22567,10921
22568,10921
22569,10921
22570,10921
22572,8464
22572,10121
22572,3253
22572,10279
22573,8516
22573,11301
22573,3462
22573,1799
22573,10726
22573,8362
22573,651
22573,1742
22573,3253
22573,10838
22576,10921
22577,10921
22578,4544
22578,2022
22578,1799
22578,3338
22578,565
22578,7740
22578,1598
22578,1151
22579,10921
22581,7612
22581,10255
22582,10921
22583,3456
22583,4640
22583,4459
22583,1647
22583,10256
22583,6870
22583,10107
22583,7517
22584,10921
22586,10259
22586,3557
22588,10921
22589,6508
22589,10260
22590,3730
22590,10261
22591,10921
22592,10921
22596,10921
22598,10921
22600,10921
22601,10544
22601,1010
22601,7767
22601,10264
22601,395
22601,76
22601,2941
22602,10921
22603,10921
22604,10921
22605,10266
22605,10107
22605,5732
22607,6328
22607,10267
22607,2709
22608,8
22608,1555
22608,10268
22608,7244
22609,10921
22610,1605
22610,10269
22611,10921
22612,446
22612,646
22612,9606
22612,2568
22612,5384
22612,1095
22612,971
22612,4751
22612,4367
22612,6676
22612,8404
22612,1493
22612,8279
22612,10271
22612,96
22612,7714
22612,6949
22612,1510
22612,10409
22612,1580
22612,1325
22612,2798
22612,10094
22612,688
22612,3763
22612,10558
22613,8169
22613,4138
22614,9157
22615,1651
22615,3451
22615,8775
22616,9157
22617,10272
22617,248
22617,3700
22617,408
22618,9157
22619,2785
22619,10274
22619,8516
22619,7845
22619,8
22619,8942
22619,1490
22619,3508
22619,10485
22619,5980
22619,7965
22619,10942
22620,9157
22621,9157
22622,3356
22622,10277
22623,8988
22623,10278
22623,6666
22623,1580
22623,1742
22623,3759
22624,9157
22625,9157
22627,9157
22628,9157
22629,514
22629,11014
22629,2824
22629,6666
22629,10251
22629,1802
22629,1805
22629,1807
22629,1555
22629,8215
22629,3098
22629,3355
22629,29
22629,7970
22629,10787
22629,8489
22629,10282
22629,8241
22629,308
22629,10295
22629,5176
22629,11837
22629,3135
22629,835
22629,8516
22629,3397
22629,10566
22629,1097
22629,851
22629,8279
22629,8792
22629,92
22629,3679
22629,9568
22629,10085
22629,6502
22629,3945
22629,108
22629,10861
22629,1135
22629,4207
22629,8304
22629,370
22629,6767
22629,3960
22629,130
22629,136
22629,5259
22629,8336
22629,6544
22629,403
22629,9108
22629,408
22629,672
22629,1697
22629,6562
22629,11682
22629,688
22629,949
22629,4282
22629,8646
22629,455
22629,454
22629,2252
22629,8660
22629,2007
22629,476
22629,7135
22629,483
22629,230
22629,10734
22629,495
22629,757
22629,502
22629,6652
22630,1353
22631,1353
22632,1353
22633,1353
22634,1353
22636,1353
22638,1353
22639,1353
22640,448
22640,10433
22640,3461
22640,454
22640,2568
22640,395
22640,2256
22640,1873
22640,408
22640,8988
22640,1182
22640,6111
22640,3235
22640,11301
22640,3238
22640,1958
22640,4976
22640,10290
22640,1010
22640,948
22640,499
22640,3514
22642,653
22643,653
22644,3271
22644,6375
22644,3884
22644,10809
22644,6544
22644,593
22644,10292
22644,5593
22644,6911
22645,4139
22645,10293
22647,653
22648,653
22649,653
22653,653
22654,653
22656,653
22657,653
22658,653
22659,653
22660,653
22661,653
22664,653
22665,653
22668,653
22669,9216
22669,8828
22669,451
22669,9541
22669,11014
22669,1606
22669,1605
22669,9417
22669,3916
22669,10009
22669,7706
22669,538
22669,29
22669,8157
22669,673
22669,1058
22669,10107
22669,2920
22669,9065
22669,1584
22669,688
22669,626
22669,3827
22669,308
22669,7478
22669,1399
22669,1785
22669,251
22669,10300
22669,7870
22670,408
22671,1697
22671,2021
22671,7340
22671,5548
22671,1711
22671,4819
22671,1203
22671,9621
22671,8885
22671,825
22671,10301
22671,3198
22672,408
22673,408
22674,408
22677,408
22679,408
22680,408
22681,10304
22681,3704
22683,408
22684,408
22685,408
22687,408
22688,408
22689,408
22691,408
22692,408
22693,8388
22693,7908
22693,10310
22694,408
22698,448
22698,6916
22698,9606
22698,454
22698,10312
22698,1095
22698,7564
22698,76
22698,593
22698,8852
22698,8404
22698,4822
22698,8279
22698,4769
22698,1825
22698,10853
22698,3761
22698,11191
22698,8377
22698,6652
22699,408
22700,408
22701,2824
22701,10315
22702,10316
22702,11021
22703,483
22703,2824
22703,10792
22703,10092
22703,10317
22703,10861
22703,476
22703,10365
22703,6111
22704,9108
22704,3960
22704,3483
22704,10317
22704,6734
22704,10495
22705,408
22706,2840
22706,284
22706,439
22707,2840
22707,1705
22707,6825
22707,2255
22709,408
22710,408
22711,408
22713,408
22715,408
22716,5856
22716,2580
22716,10107
22716,10861
22716,10319
22717,2817
22717,6402
22717,6
22717,4359
22717,1802
22717,272
22717,8724
22717,5652
22717,10009
22717,5660
22717,287
22717,1825
22717,3106
22717,1058
22717,1321
22717,4659
22717,9779
22717,831
22717,10822
22717,4934
22717,76
22717,10319
22717,2129
22717,8279
22717,87
22717,3166
22717,1631
22717,96
22717,608
22717,5216
22717,4198
22717,4968
22717,10862
22717,1647
22717,626
22717,7795
22717,5751
22717,11128
22717,10107
22717,3202
22717,3461
22717,902
22717,9865
22717,6028
22717,4496
22717,1182
22717,671
22717,1183
22717,673
22717,3748
22717,678
22717,2217
22717,688
22717,2227
22717,3508
22717,2741
22717,5302
22717,7612
22717,448
22717,9417
22717,5578
22717,1742
22717,4819
22717,8404
22717,7127
22717,4568
22717,10978
22717,483
22717,996
22717,1516
22717,5613
22717,2798
22717,1519
22717,1010
22717,8697
22718,1055
22719,1735
22719,2026
22719,879
22719,10321
22719,7955
22719,981
22719,219
22719,5180
22719,285
22720,10321
22720,1059
22720,2663
22720,439
22722,2817
22722,6402
22722,6
22722,3335
22722,6666
22722,270
22722,6418
22722,19
22722,4377
22722,10780
22722,285
22722,1054
22722,1055
22722,1058
22722,298
22722,1580
22722,300
22722,8502
22722,3127
22722,10808
22722,824
22722,5180
22722,11837
22722,9794
22722,1603
22722,2628
22722,1858
22722,3142
22722,7244
22722,593
22722,10322
22722,5210
22722,8286
22722,4958
22722,1634
22722,2920
22722,8046
22722,10097
22722,8049
22722,118
22722,8567
22722,2682
22722,3196
22722,4222
22722,3456
22722,1410
22722,902
22722,3732
22722,404
22722,1180
22722,1952
22722,11682
22722,8099
22722,8362
22722,7595
22722,176
22722,9394
22722,3251
22722,3508
22722,2741
22722,182
22722,5302
22722,3509
22722,9915
22722,4547
22722,202
22722,11210
22722,11471
22722,6607
22722,218
22722,8671
22722,9958
22722,232
22722,9971
22722,3059
22722,1013
22722,1785
22723,4207
22726,8873
22726,688
22726,273
22726,2131
22726,10324
22726,8308
22726,9722
22726,8795
22726,2524
22726,2239
22727,10324
22727,7908
22727,359
22728,4207
22729,4207
22730,10107
22730,10325
22731,4207
22732,4207
22733,4207
22734,4207
22735,8965
22735,5972
22735,5085
22736,4207
22737,4207
22738,4207
22740,2140
22740,1909
22740,10327
22742,4207
22743,17
22743,9108
22743,103
22743,2170
22743,8988
22743,6734
22743,831
22744,4207
22745,4207
22746,4207
22747,2817
22747,1799
22747,136
22747,393
22747,6410
22747,6026
22747,1805
22747,11666
22747,8726
22747,3355
22747,5789
22747,10909
22747,1182
22747,2461
22747,10107
22747,3492
22747,3238
22747,10923
22747,178
22747,1843
22747,2682
22747,11191
22747,184
22747,1081
22747,6072
22747,3515
22747,1220
22747,8516
22747,10451
22747,10838
22747,8279
22747,10328
22747,10466
22747,10978
22747,6884
22747,483
22747,4198
22747,10089
22747,2025
22747,1132
22747,10094
22747,7410
22747,1010
22747,5492
22747,1909
22747,1526
22747,11128
22747,6138
22747,3451
22748,8404
22749,10330
22749,10107
22750,4482
22750,6087
22750,638
22750,7499
22750,3916
22750,1042
22750,10585
22750,538
22750,10331
22750,670
22750,1183
22750,673
22750,2146
22750,10855
22750,1644
22750,2924
22750,2415
22750,3387
22750,7870
22751,8404
22752,8404
22754,8404
22755,8404
22756,8404
22757,10336
22757,8402
22757,3235
22757,10147
22757,1044
22759,6
22759,5962
22759,1742
22759,8660
22759,670
22759,1502
22759,4640
22759,10337
22759,2083
22759,3238
22759,9193
22759,11242
22759,8428
22759,5613
22759,2798
22759,2415
22759,626
22759,1651
22759,2228
22759,4598
22759,3515
22759,2111
22759,638
22759,831
22761,640
22761,3201
22761,3202
22761,6915
22761,4482
22761,1799
22761,5789
22761,677
22761,553
22761,6569
22761,10155
22761,4141
22761,1711
22761,5171
22761,8884
22761,1843
22761,694
22761,3508
22761,572
22761,190
22761,3135
22761,833
22761,4675
22761,8003
22761,1221
22761,8516
22761,451
22761,2122
22761,202
22761,4811
22761,716
22761,1994
22761,2130
22761,8404
22761,87
22761,10338
22761,9830
22761,104
22761,10089
22761,9584
22761,6003
22761,1909
22761,6268
22761,5501
22761,383
22762,4923
22763,4923
22764,4923
22765,4923
22766,4923
22767,4923
22768,4923
22770,4923
22772,688
22772,7596
22772,948
22772,10346
22772,7564
22772,1182
22772,11391
22774,4923
22778,4923
22779,4923
22781,4923
22783,4923
22784,4923
22786,210
22786,1310
22787,4923
22788,10501
22788,10121
22788,1804
22788,76
22788,9234
22788,6052
22788,5671
22788,6567
22788,5932
22788,10349
22788,6578
22788,7283
22788,564
22788,4660
22788,8309
22788,502
22788,315
22788,381
22790,4923
22791,10352
22791,673
22791,5925
22793,7564
22793,11021
22793,1297
22793,24
22793,3612
22793,1697
22793,1825
22793,1199
22793,1203
22793,3508
22793,7864
22793,7612
22793,4029
22793,7870
22793,715
22793,10702
22793,2128
22793,2129
22793,593
22793,4819
22793,8404
22793,5210
22793,9949
22793,7135
22793,10851
22793,10853
22793,233
22793,2027
22793,10862
22793,2798
22793,10094
22793,10354
22793,1020
22793,7933
22793,3966
22794,10251
22794,1805
22794,9582
22794,6030
22794,3250
22794,10355
22794,4409
22794,9563
22796,4198
22799,4198
22802,4198
22805,4198
22806,4198
22807,4198
22808,4198
22810,4198
22814,3375
22814,10359
22815,3190
22815,87
22815,10360
22815,7388
22815,302
22816,10360
22816,10543
22817,4198
22818,6913
22818,771
22818,406
22818,3208
22818,682
22818,10347
22819,3208
22819,639
22820,1984
22820,948
22820,3208
22820,187
22820,7870
22821,4198
22822,4198
22823,4198
22826,4198
22827,3803
22827,9581
22827,5255
22828,4198
22829,4198
22832,3803
22832,9109
22834,4198
22835,4198
22836,4198
22837,8404
22837,6
22837,10363
22837,2140
22837,10861
22837,1742
22838,4198
22839,4198
22840,4198
22843,4198
22844,4198
22845,4198
22846,4198
22847,10369
22847,763
22848,4198
22849,4198
22850,4198
22851,3706
22851,5171
22851,2170
22852,4198
22854,3387
22854,6413
22854,1647
22855,4198
22857,4198
22858,4198
22859,448
22859,483
22859,3238
22859,1510
22859,2568
22859,6413
22859,593
22859,851
22859,1044
22859,2139
22860,4198
22861,1227
22861,6413
22867,4198
22871,4198
22872,4198
22873,4198
22874,4198
22875,4198
22876,4198
22877,4198
22878,4198
22879,4198
22880,1651
22880,3508
22880,2869
22880,10107
22880,9751
22880,10377
22880,1579
22881,4198
22883,4198
22884,4198
22885,4265
22885,1799
22886,4198
22887,4198
22888,4198
22890,1266
22890,631
22891,1208
22891,1266
22892,4198
22894,4198
22897,4198
22898,4198
22899,4198
22900,4198
22901,4912
22901,10107
22901,10382
22902,448
22902,538
22902,10382
22903,4198
22904,4198
22905,4198
22906,4198
22907,4198
22909,4198
22910,4198
22911,4198
22913,476
22913,8062
22913,502
22914,5732
22914,8062
22915,6930
22915,10390
22916,4198
22917,4198
22918,2568
22918,2825
22918,7440
22918,1555
22918,1044
22918,5396
22918,279
22918,538
22918,8475
22918,8990
22918,806
22918,1844
22918,8502
22918,568
22918,1850
22918,4667
22918,6210
22918,1095
22918,6983
22918,74
22918,593
22918,8279
22918,10844
22918,4958
22918,1634
22918,9316
22918,4977
22918,370
22918,3451
22918,8320
22918,9601
22918,9865
22918,395
22918,7564
22918,8852
22918,9109
22918,8599
22918,9368
22918,10393
22918,2457
22918,2458
22918,668
22918,1183
22918,10401
22918,1188
22918,3238
22918,10156
22918,2228
22918,3508
22918,11191
22918,4281
22918,6848
22918,8388
22918,454
22918,7624
22918,457
22918,4819
22918,8662
22918,4316
22918,12256
22918,9953
22918,9446
22918,1772
22918,1519
22918,1010
22918,4083
22918,10230
22922,1234
22924,1234
22925,1234
22929,640
22929,641
22929,3461
22929,6
22929,2695
22929,2824
22929,8085
22929,538
22929,10396
22929,284
22929,670
22929,1182
22929,8736
22929,4918
22929,446
22929,2111
22929,1216
22929,1609
22929,202
22929,719
22929,2129
22929,220
22929,9311
22929,1505
22929,8161
22929,100
22929,614
22929,11242
22929,3309
22929,2415
22929,9462
22929,503
22929,760
22929,1785
22931,4277
22933,641
22933,130
22933,4612
22933,6
22933,3462
22933,2824
22933,8585
22933,650
22933,8460
22933,7564
22933,10510
22933,408
22933,10398
22933,10399
22933,10400
22933,1182
22933,1058
22933,1825
22933,6560
22933,6562
22933,3238
22933,1705
22933,1324
22933,3375
22933,3123
22933,2228
22933,7478
22933,4280
22933,1980
22933,3647
22933,448
22933,9921
22933,9665
22933,455
22933,1352
22933,1353
22933,3704
22933,3663
22933,2769
22933,8404
22933,8279
22933,5847
22933,5727
22933,5089
22933,10853
22933,7526
22933,2027
22933,2798
22933,2031
22933,7536
22933,1010
22933,503
22933,3960
22933,2553
22933,10107
22933,6652
22933,1789
22934,1785
22935,1785
22936,10402
22936,2140
22937,1785
22938,1785
22939,1785
22941,1785
22942,1785
22943,7283
22943,5337
22943,1929
22943,10861
22943,8638
22944,3313
22944,2451
22944,10405
22944,3463
22944,3706
22944,991
22945,1785
22946,1785
22947,1785
22948,1785
22950,1785
22952,1785
22953,1785
22960,1785
22963,1785
22965,1785
22966,1785
22967,1785
22970,2689
22970,4740
22970,6
22970,7178
22970,781
22970,1229
22970,8591
22970,8336
22970,529
22970,980
22970,10773
22970,152
22970,537
22970,3292
22970,285
22970,96
22970,8933
22970,10855
22970,4711
22970,9831
22970,8362
22970,10414
22970,303
22970,10862
22970,7283
22970,3574
22970,631
22970,8184
22970,8633
22970,2556
22971,6650
22971,3854
22971,10415
22972,8016
22973,8016
22974,8016
22975,8016
22976,8016
22977,8016
22978,8016
22979,408
22979,7323
22979,3660
22979,2814
22980,10418
22980,2740
22981,640
22981,1280
22981,136
22981,76
22981,1492
22981,1941
22981,4825
22981,6749
22981,1505
22981,10107
22981,676
22981,678
22981,6569
22981,682
22981,1516
22981,10861
22981,5613
22981,7471
22981,10544
22981,10418
22981,1651
22981,9403
22981,2301
22981,6910
22981,3135
22983,178
22984,5216
22984,10419
22984,2297
22984,4073
22984,5722
22984,3757
22985,178
22986,178
22987,178
22988,2817
22988,6402
22988,8336
22988,8732
22988,2462
22988,2217
22988,1580
22988,5676
22988,10422
22988,11191
22988,451
22988,1093
22988,10822
22988,4295
22988,74
22988,1742
22988,337
22988,6228
22988,8404
22988,5213
22988,8157
22988,2143
22988,5085
22988,483
22988,8933
22988,102
22988,4968
22988,10861
22988,2798
22988,6001
22988,626
22988,8561
22988,2420
22988,5874
22988,3827
22988,1399
22989,6465
22989,8963
22989,6980
22989,841
22989,4702
22989,3166
22989,5855
22989,483
22989,2980
22989,3238
22989,2983
22989,1510
22989,4200
22989,3498
22989,1898
22989,308
22989,10423
22989,3960
22989,5433
22989,959
22990,10424
22990,11014
22991,4198
22992,4198
22993,4198
22994,4198
22995,4198
22996,10425
22996,9203
22997,484
22997,3335
22997,8
22997,7917
22997,1742
22997,6774
22997,1081
22997,10426
22998,4198
22999,4198
23000,4198
23001,4198
23002,10107
23002,3071
23003,6
23003,7110
23003,3071
23004,4198
23005,581
23005,719
23005,3508
23005,2837
23005,439
23005,892
23005,286
23005,3071
23006,4198
23007,3732
23007,10429
23008,4198
23009,1510
23009,10430
23011,4198
23013,4198
23014,4198
23015,4198
23016,4198
23017,4198
23019,4198
23020,10435
23020,191
23021,2572
23021,1926
23024,4198
23030,4198
23031,4198
23033,4198
23034,4198
23035,3238
23035,3335
23035,5576
23035,11402
23035,714
23035,2619
23035,5818
23035,667
23035,1182
23039,4198
23041,4198
23042,4198
23043,10441
23043,8157
23044,4198
23046,4198
23049,5344
23049,833
23050,4198
23051,4198
23052,4198
23053,4198
23054,4198
23055,4198
23056,4198
23057,4198
23058,2341
23058,10623
23059,8832
23059,1728
23059,448
23059,453
23059,10702
23059,10448
23059,10449
23059,4496
23059,531
23059,2213
23059,1704
23059,6508
23059,302
23059,8241
23059,10162
23059,5874
23059,3199
23061,4198
23062,10452
23062,284
23062,438
23062,408
23062,7564
23062,1789
23062,191
23063,4198
23064,10454
23064,9359
23065,1280
23065,448
23065,453
23065,10454
23065,6652
23066,4883
23066,101
23066,10454
23066,1031
23066,5480
23066,1910
23067,4198
23068,4198
23070,4198
23071,4198
23072,4496
23072,10459
23073,2568
23073,1898
23073,76
23073,7564
23073,8279
23073,3961
23073,10459
23073,733
23074,4198
23075,6402
23075,6916
23075,1798
23075,3335
23075,393
23075,1929
23075,11794
23075,673
23075,3238
23075,678
23075,7340
23075,4140
23075,1582
23075,3508
23075,3893
23075,948
23075,184
23075,1726
23075,833
23075,1095
23075,4295
23075,593
23075,5842
23075,10838
23075,5210
23075,476
23075,10461
23075,7135
23075,4968
23075,3322
23075,891
23078,5280
23078,4682
23078,10462
23079,1010
23080,1010
23081,1010
23082,2626
23082,6
23082,6921
23082,841
23082,1740
23082,1557
23082,6616
23082,668
23082,10464
23082,3115
23082,747
23082,9902
23082,624
23082,948
23082,10548
23082,2170
23083,1010
23084,10465
23084,455
23084,2129
23084,722
23084,8660
23084,6421
23084,10107
23084,4542
23084,3135
23085,1010
23088,1010
23089,1010
23090,1010
23091,682
23091,10468
23091,7173
23091,3135
23096,1010
23097,6402
23097,6916
23097,3335
23097,2825
23097,7951
23097,272
23097,10257
23097,1553
23097,11794
23097,535
23097,538
23097,10780
23097,8988
23097,1579
23097,1580
23097,3884
23097,3893
23097,823
23097,831
23097,6210
23097,3397
23097,1095
23097,1097
23097,593
23097,8529
23097,9045
23097,10838
23097,2920
23097,1898
23097,7020
23097,626
23097,10100
23097,1910
23097,3706
23097,2941
23097,3198
23097,11391
23097,2946
23097,3462
23097,3463
23097,136
23097,393
23097,1929
23097,140
23097,7564
23097,5262
23097,6544
23097,2961
23097,9108
23097,10651
23097,668
23097,412
23097,1182
23097,2974
23097,3745
23097,1188
23097,3238
23097,2217
23097,1705
23097,4268
23097,8365
23097,7340
23097,688
23097,434
23097,3508
23097,693
23097,948
23097,11191
23097,2237
23097,1726
23097,1727
23097,9665
23097,454
23097,4295
23097,457
23097,2252
23097,6862
23097,2256
23097,1234
23097,476
23097,7135
23097,6111
23097,482
23097,483
23097,8162
23097,10470
23097,1510
23097,3046
23097,2798
23097,1526
23097,2813
23098,4968
23099,2817
23099,6402
23099,4867
23099,6
23099,3463
23099,4425
23099,394
23099,6927
23099,337
23099,3349
23099,538
23099,10844
23099,8161
23099,5158
23099,2087
23099,10472
23099,2170
23099,3377
23099,3313
23099,313
23099,5754
23099,2813
23100,5316
23100,5893
23100,10473
23100,10474
23100,4425
23100,6474
23100,1552
23100,1266
23100,3539
23100,9271
23100,6714
23100,4126
23101,1785
23102,1785
23103,1785
23105,1097
23105,593
23105,5178
23105,1279
23106,1785
23107,1785
23109,1785
23110,1785
23112,1785
23113,1785
23115,128
23115,4673
23115,7812
23115,8900
23115,4358
23115,270
23115,663
23115,7203
23115,5543
23115,2025
23115,10480
23115,2418
23115,5683
23115,5300
23115,10811
23115,7997
23117,1785
23118,1280
23118,6721
23118,284
23119,1785
23120,6721
23120,716
23123,1785
23124,1785
23125,10484
23125,543
23126,9216
23126,2817
23126,4
23126,3335
23126,1034
23126,1035
23126,9229
23126,11021
23126,1808
23126,6421
23126,535
23126,538
23126,8988
23126,285
23126,799
23126,1058
23126,805
23126,5677
23126,5679
23126,4659
23126,308
23126,1846
23126,824
23126,5178
23126,7740
23126,3137
23126,1097
23126,4426
23126,593
23126,595
23126,10837
23126,6485
23126,8286
23126,2143
23126,1889
23126,4198
23126,4967
23126,5736
23126,5995
23126,1644
23126,2924
23126,10862
23126,4207
23126,1648
23126,2672
23126,7794
23126,1135
23126,879
23126,2418
23126,370
23126,2930
23126,3706
23126,2941
23126,638
23126,640
23126,641
23126,2178
23126,3970
23126,6531
23126,4482
23126,646
23126,3461
23126,1672
23126,648
23126,650
23126,9608
23126,6544
23126,3732
23126,10134
23126,2711
23126,408
23126,670
23126,1182
23126,2462
23126,8099
23126,9382
23126,167
23126,2741
23126,6074
23126,190
23126,3779
23126,4547
23126,7110
23126,6087
23126,5322
23126,202
23126,1227
23126,10189
23126,1994
23126,978
23126,980
23126,2262
23126,5847
23126,3802
23126,7387
23126,220
23126,2784
23126,483
23126,5352
23126,9193
23126,2025
23126,2026
23126,11250
23126,1526
23126,1527
23126,6908
23127,10495
23136,2129
23136,886
23136,10487
23138,10495
23139,10495
23140,10495
23141,10495
23142,10495
23143,1280
23143,10176
23143,327
23143,8394
23143,651
23143,8336
23143,11191
23143,10491
23143,670
23144,10495
23145,10495
23146,10495
23147,10495
23148,10495
23149,10495
23150,10495
23151,10495
23152,10495
23155,10495
23156,4367
23156,8902
23156,10495
23157,10495
23160,10495
23161,10495
23164,10496
23164,1696
23164,3557
23164,1095
23164,682
23164,1580
23164,688
23164,1585
23164,2481
23164,5781
23164,7767
23164,9721
23164,3103
23164,4255
23165,10496
23165,4769
23165,4804
23165,3462
23165,1095
23165,1190
23165,3238
23165,2217
23165,4138
23165,2572
23165,302
23165,1553
23165,7068
23166,10497
23166,4547
23166,902
23166,439
23167,10498
23167,6916
23167,7173
23167,5126
23167,4359
23167,2568
